2025-09-27 21:37:03,938 - INFO - Trial 98 finished with value: 0.6693548387096775 and parameters: {'upsampling_bins': 14, 'alpha': 0.25, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:41:21,977 - INFO - Trial 99 finished with value: 0.6693548387096775 and parameters: {'upsampling_bins': 30, 'alpha': 0.3, 'beta': 0.2}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:45:37,138 - INFO - Trial 100 finished with value: 0.6370967741935484 and parameters: {'upsampling_bins': 21, 'alpha': 0.2, 'beta': 0.25}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:50:25,808 - INFO - Trial 101 finished with value: 0.6733870967741935 and parameters: {'upsampling_bins': 34, 'alpha': 0.35000000000000003, 'beta': 0.45000000000000007}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:54:09,923 - INFO - Trial 102 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 21:58:04,080 - INFO - Trial 103 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 33, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:01:52,026 - INFO - Trial 104 finished with value: 0.6586021505376345 and parameters: {'upsampling_bins': 35, 'alpha': 0.3, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:05:49,860 - INFO - Trial 105 finished with value: 0.674731182795699 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:09:36,039 - INFO - Trial 106 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 32, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:13:28,149 - INFO - Trial 107 finished with value: 0.7473118279569892 and parameters: {'upsampling_bins': 22, 'alpha': 0.3, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:17:13,928 - INFO - Trial 108 finished with value: 0.7002688172043011 and parameters: {'upsampling_bins': 33, 'alpha': 0.2, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:20:54,863 - INFO - Trial 109 finished with value: 0.674731182795699 and parameters: {'upsampling_bins': 24, 'alpha': 0.35000000000000003, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:25:02,296 - INFO - Trial 110 finished with value: 0.6948924731182795 and parameters: {'upsampling_bins': 35, 'alpha': 0.15000000000000002, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:28:48,124 - INFO - Trial 111 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:32:32,849 - INFO - Trial 112 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:37:36,307 - INFO - Trial 113 finished with value: 0.635752688172043 and parameters: {'upsampling_bins': 31, 'alpha': 0.45, 'beta': 0.4}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:41:42,166 - INFO - Trial 114 finished with value: 0.7405913978494624 and parameters: {'upsampling_bins': 33, 'alpha': 0.35000000000000003, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:45:33,862 - INFO - Trial 115 finished with value: 0.6586021505376345 and parameters: {'upsampling_bins': 35, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:49:35,086 - INFO - Trial 116 finished with value: 0.7405913978494624 and parameters: {'upsampling_bins': 33, 'alpha': 0.5, 'beta': 0.15000000000000002}. Best is trial 80 with value: 0.7943548387096775.
2025-09-27 22:53:23,118 - INFO - Trial 117 finished with value: 0.7526881720430108 and parameters: {'upsampling_bins': 34, 'alpha': 0.4, 'beta': 0.1}. Best is trial 80 with value: 0.7943548387096775.
